id,log
63,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=italyan)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: iste(saat)', 'K: bilgilendir(saat=19)', 'S: teklif_et(restoran=pizza hut city centre,restoran=pizza hut cherry hinton,restoran=stazione restaurant and coffee bar)', 'K: seç(restoran=pizza hut cherry hinton)', 'S: onaylandı(pizza hut cherry hinton)', 'K: veda_et()', 'S: veda_et()']"
64,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası,fiyat=pahalı,gün=pazartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,kişi sayısı=4,saat=12)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: reddet()', 'S: veda_et()']"
65,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=ingiliz)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=1,fiyat=orta)', 'S: teklif_et(restoran=restaurant one seven,restoran=cotto)', 'K: reddet()', 'S: veda_et()']"
66,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=14)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=gastropub)', 'S: teklif_et(restoran=the slug and lettuce,restoran=royal standard)', 'K: seç(restoran=the slug and lettuce)', 'S: onaylandı(the slug and lettuce)', 'K: tekrar_sor()', 'S: onaylandı(the slug and lettuce)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02126632031)', 'K: tekrar_sor()', 'S: bilgilendir(telefon_no=02126632031)', 'K: veda_et()', 'S: veda_et()']"
67,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=4)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,yer=avrupa yakası)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi,saat=17)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=the nirala)', 'K: seç(restoran=rice boat)', 'S: onaylandı(rice boat)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=021234760)', 'K: iste(puan)', 'S: bilgilendir(puan=5)', 'K: veda_et()', 'S: veda_et()']"
68,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=doğu asya)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,kişi sayısı=1)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: iste(saat)', 'K: bilgilendir(saat=20)', 'S: teklif_et(restoran=dojo noodle bar,restoran=j restaurant,restoran=saigon city)', 'K: seç(restoran=dojo noodle bar)', 'S: onaylandı(dojo noodle bar)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02128552563)', 'K: iste(puan)', 'S: bilgilendir(puan=3)', 'K: veda_et()', 'S: veda_et()']"
69,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası,mutfak=çin)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=4,gün=pazartesi)', 'S: iste(saat)', 'K: bilgilendir(saat=19,fiyat=pahalı)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=ugly duckling)', 'K: seç(restoran=ugly duckling)', 'S: onaylandı(ugly duckling)', 'K: veda_et()', 'S: veda_et()']"
70,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası,saat=15)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=gastropub)', 'S: teklif_et(restoran=the cow pizza kitchen and bar,restoran=the slug and lettuce)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=the slug and lettuce)', 'S: onaylandı(the slug and lettuce)', 'K: veda_et()', 'S: veda_et()']"
71,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=italyan,fiyat=pahalı,saat=17,gün=pazartesi)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,kişi sayısı=1)', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: reddet()', 'S: veda_et()']"
72,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=17,mutfak=hint)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,kişi sayısı=fark etmez)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=the nirala)', 'K: seç(restoran=rice boat)', 'S: onaylandı(rice boat)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=021234760)', 'K: veda_et()', 'S: veda_et()']"
73,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=hint,kişi sayısı=3,fiyat=pahalı,gün=pazartesi)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez,saat=14)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: alternatif_sor()', 'S: teklif_et(restoran=the golden curry,restoran=cocum,restoran=rice boat)', 'K: seç(restoran=rice boat)', 'S: onaylandı(rice boat)', 'K: veda_et()', 'S: veda_et()']"
74,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=fark etmez,saat=19,fiyat=ucuz)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,gün=pazartesi)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=4)', 'S: teklif_et(restoran=the missing sock,restoran=ask restaurant,restoran=thanh binh)', 'K: alternatif_sor()', 'S: teklif_et(restoran=dojo noodle bar,restoran=la margherita,restoran=golden house)', 'K: reddet()', 'S: veda_et()']"
75,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=1,yer=anadolu yakası,fiyat=pahalı)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: iste(saat)', 'K: bilgilendir(saat=19)', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: alternatif_sor()', 'S: teklif_et(restoran=don pasquale pizzeria,restoran=caffe uno)', 'K: seç(restoran=caffe uno)', 'S: onaylandı(caffe uno)', 'K: veda_et()', 'S: veda_et()']"
76,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=kore)', 'S: teklif_et(restoran=backstreet bistro)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=backstreet bistro)', 'S: onaylandı(backstreet bistro)', 'K: veda_et()', 'S: veda_et()']"
77,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=ucuz,gün=pazartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=doğu asya,yer=avrupa yakası,saat=20)', 'S: teklif_et(restoran=dojo noodle bar,restoran=j restaurant)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=j restaurant)', 'S: onaylandı(j restaurant)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=0212118614,puan=4)', 'K: veda_et()', 'S: veda_et()']"
78,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=15,yer=avrupa yakası,mutfak=hint,fiyat=pahalı)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=4)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=saffron brasserie)', 'K: tekrar_sor()', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=saffron brasserie)', 'K: alternatif_sor()', 'S: teklif_et(restoran=curry queen,restoran=sitar tandoori)', 'K: seç(restoran=sitar tandoori)', 'S: onaylandı(sitar tandoori)', 'K: veda_et()', 'S: veda_et()']"
79,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası,gün=pazartesi,fiyat=pahalı,mutfak=hint)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=1,saat=13)', 'S: teklif_et(restoran=curry garden,restoran=tandoori palace,restoran=the golden curry)', 'K: seç(restoran=curry garden)', 'S: onaylandı(curry garden)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02161102107,puan=3)', 'K: veda_et()', 'S: veda_et()']"
80,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,saat=19)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=deniz ürünleri,yer=fark etmez)', 'S: teklif_et(restoran=loch fyne)', 'K: reddet()', 'S: veda_et()']"
81,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi,saat=16)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,yer=anadolu yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=2,fiyat=pahalı)', 'S: teklif_et(restoran=hakka)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
82,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=orta,gün=fark etmez,saat=15)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,yer=avrupa yakası)', 'S: teklif_et(restoran=jinling noodle bar,restoran=lan hong house)', 'K: seç(restoran=jinling noodle bar)', 'S: onaylandı(jinling noodle bar)', 'K: veda_et()', 'S: veda_et()']"
83,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi,yer=avrupa yakası,kişi sayısı=2,mutfak=hint)', 'S: iste(saat)', 'K: bilgilendir(saat=fark etmez)', 'S: teklif_et(restoran=cocum,restoran=the nirala,restoran=pipasha restaurant)', 'K: seç(restoran=cocum)', 'S: onaylandı(cocum)', 'K: veda_et()', 'S: veda_et()']"
84,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,saat=13,kişi sayısı=4)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: tekrar_sor()', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: seç(restoran=frankie and bennys)', 'S: onaylandı(frankie and bennys)', 'K: veda_et()', 'S: veda_et()']"
85,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi,saat=14)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,fiyat=pahalı,kişi sayısı=3)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=tandoori palace)', 'K: reddet()', 'S: veda_et()']"
86,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez,saat=18)', 'S: iste(kişi sayısı)', 'K: tekrar_sor()', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=2)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: teklif_et(restoran=pizza hut city centre,restoran=curry garden,restoran=pizza hut cherry hinton)', 'K: seç(restoran=pizza hut cherry hinton)', 'S: onaylandı(pizza hut cherry hinton)', 'K: veda_et()', 'S: veda_et()']"
87,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=hint,saat=fark etmez)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,fiyat=orta)', 'S: teklif_et(restoran=the nirala)', 'K: seç(restoran=the nirala)', 'S: onaylandı(the nirala)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02127022581,puan=4)', 'K: veda_et()', 'S: veda_et()']"
88,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,yer=avrupa yakası,saat=13)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,kişi sayısı=fark etmez)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: alternatif_sor()', 'S: teklif_et(restoran=saffron brasserie,restoran=curry queen,restoran=sitar tandoori)', 'K: seç(restoran=sitar tandoori)', 'S: onaylandı(sitar tandoori)', 'K: veda_et()', 'S: veda_et()']"
89,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=3,gün=pazartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=akdeniz,fiyat=ucuz,saat=19)', 'S: bilgilendir(işlem başarısız)', 'K: tekrar_sor()', 'S: bilgilendir(işlem başarısız)', 'K: değiştir(mutfak=fark etmez)', 'S: iste(yer)', 'K: tekrar_sor()', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası)', 'S: teklif_et(restoran=the missing sock,restoran=ask restaurant,restoran=thanh binh)', 'K: seç(restoran=the missing sock)', 'S: onaylandı(the missing sock)', 'K: veda_et()', 'S: veda_et()']"
90,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=fark etmez,yer=avrupa yakası,kişi sayısı=3)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi,saat=18)', 'S: teklif_et(restoran=the missing sock,restoran=the good luck çin food takeaway,restoran=restaurant alimentum)', 'K: seç(restoran=the good luck çin food takeaway)', 'S: onaylandı(the good luck çin food takeaway)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02129685117,puan=4)', 'K: veda_et()', 'S: veda_et()']"
91,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi,fiyat=pahalı,kişi sayısı=2)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=avrupa,saat=19)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası)', 'S: teklif_et(restoran=michaelhouse cafe)', 'K: seç(restoran=michaelhouse cafe)', 'S: onaylandı(michaelhouse cafe)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=0212106713,puan=4)', 'K: veda_et()', 'S: veda_et()']"
92,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası,fiyat=pahalı,gün=pazartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,kişi sayısı=1)', 'S: teklif_et(restoran=hakka,restoran=sesame restaurant and bar)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
93,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=hint,saat=12)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,fiyat=orta)', 'S: teklif_et(restoran=the nirala)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=the nirala)', 'S: onaylandı(the nirala)', 'K: veda_et()', 'S: veda_et()']"
94,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3,saat=16)', 'S: iste(gün)', 'K: bilgilendir(gün=pazartesi)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=curry prince)', 'K: seç(restoran=taj tandoori)', 'S: onaylandı(taj tandoori)', 'K: veda_et()', 'S: veda_et()']"
95,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=4,gün=pazartesi,yer=anadolu yakası)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,fiyat=ucuz)', 'S: teklif_et(restoran=kohinoor,restoran=mahal of cambridge)', 'K: seç(restoran=kohinoor)', 'S: onaylandı(kohinoor)', 'K: veda_et()', 'S: veda_et()']"
96,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=orta,kişi sayısı=3,saat=19)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=türk,gün=pazartesi)', 'S: teklif_et(restoran=efes restaurant)', 'K: seç(restoran=efes restaurant)', 'S: onaylandı(efes restaurant)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02163370857)', 'K: tekrar_sor()', 'S: bilgilendir(telefon_no=02163370857)', 'K: veda_et()', 'S: veda_et()']"
97,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=1)', 'S: iste(gün)', 'K: bilgilendir(gün=fark etmez)', 'S: iste(saat)', 'K: bilgilendir(saat=15)', 'S: teklif_et(restoran=pizza hut city centre,restoran=curry garden,restoran=pizza hut cherry hinton)', 'K: alternatif_sor()', 'S: teklif_et(restoran=taj tandoori,restoran=stazione restaurant and coffee bar,restoran=curry prince)', 'K: seç(restoran=stazione restaurant and coffee bar)', 'S: onaylandı(stazione restaurant and coffee bar)', 'K: tekrar_sor()', 'S: onaylandı(stazione restaurant and coffee bar)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02161215595)', 'K: iste(puan)', 'S: bilgilendir(puan=4)', 'K: veda_et()', 'S: veda_et()']"
98,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=pahalı,yer=avrupa yakası,gün=pazartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=çin,saat=19)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=3)', 'S: teklif_et(restoran=the good luck çin food takeaway,restoran=yu garden,restoran=ugly duckling)', 'K: seç(restoran=ugly duckling)', 'S: onaylandı(ugly duckling)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02127951968,puan=3)', 'K: tekrar_sor()', 'S: bilgilendir(telefon_no=02127951968,puan=3)', 'K: veda_et()', 'S: veda_et()']"
99,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=2,saat=20)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=tayland)', 'S: teklif_et(restoran=sala thong)', 'K: seç(restoran=sala thong)', 'S: onaylandı(sala thong)', 'K: veda_et()', 'S: veda_et()']"
0,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=doğu asya)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,fiyat=ucuz)', 'S: teklif_et(restoran=dojo noodle bar)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=dojo noodle bar)', 'S: onaylandı(dojo noodle bar)', 'K: veda_et()', 'S: veda_et()']"
1,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cuma,mutfak=fark etmez,fiyat=pahalı,saat=13)', 'S: iste(yer)', 'K: bilgilendir(yer=avrupa yakası,kişi sayısı=3)', 'S: teklif_et(restoran=the good luck chinese food takeaway,restoran=yu garden,restoran=chiquito restaurant bar)', 'K: tekrar_sor()', 'S: teklif_et(restoran=the good luck chinese food takeaway,restoran=yu garden,restoran=chiquito restaurant bar)', 'K: alternatif_sor()', 'S: teklif_et(restoran=darrys cookhouse and wine shop,restoran=cocum,restoran=michaelhouse cafe)', 'K: seç(restoran=cocum)', 'S: onaylandı(cocum)', 'K: veda_et()', 'S: veda_et()']"
2,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=avrupa yakası,fiyat=ucuz,mutfak=çin)', 'S: teklif_et(restoran=golden house)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: seç(restoran=golden house)', 'S: onaylandı(golden house)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02121868261,puan=4)', 'K: veda_et()', 'S: veda_et()']"
3,"['S: iste(amaç)', 'K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=fark etmez,gün=perşembe,kişi sayısı=1,saat=17)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=ingiliz,fiyat=pahalı)', 'S: teklif_et(restoran=fitzbillies restaurant,restoran=graffiti,restoran=grafton hotel restaurant)', 'K: reddet()', 'S: veda_et()']"
4,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=4,fiyat=pahalı)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: iste(gün)', 'K: bilgilendir(gün=cuma,saat=19)', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: seç(restoran=frankie and bennys)', 'S: onaylandı(frankie and bennys)', 'K: iste(telefon_no)', 'S: bilgilendir(telefon_no=02166666685)', 'K: veda_et()', 'S: veda_et()']"
5,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cuma,kişi sayısı=2,saat=13)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan,fiyat=pahalı,yer=fark etmez)', 'S: teklif_et(restoran=stazione restaurant and coffee bar,restoran=frankie and bennys,restoran=clowns cafe)', 'K: seç(restoran=frankie and bennys)', 'S: onaylandı(frankie and bennys)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02166666685,puan=5)', 'K: veda_et()', 'S: veda_et()']"
6,"['S: iste(amaç)', 'K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cumartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez,fiyat=orta,kişi sayısı=4)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası)', 'S: iste(saat)', 'K: bilgilendir(saat=16)', 'S: teklif_et(restoran=pizza hut cherry hinton,restoran=curry prince,restoran=pizza express)', 'K: seç(restoran=pizza express)', 'S: onaylandı(pizza express)', 'K: veda_et()', 'S: veda_et()']"
7,"['K: tekrar_sor()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=2,mutfak=hint,saat=19)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez)', 'S: iste(gün)', 'K: bilgilendir(gün=cuma)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=curry prince)', 'K: seç(restoran=taj tandoori)', 'S: onaylandı(taj tandoori)', 'K: veda_et()', 'S: veda_et()']"
8,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=orta,yer=anadolu yakası,saat=19,kişi sayısı=3)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan)', 'S: teklif_et(restoran=pizza hut cherry hinton,restoran=prezzo,restoran=pizza hut fen ditton)', 'K: alternatif_sor()', 'S: bilgilendir(işlem başarısız)', 'K: veda_et()', 'S: veda_et()']"
9,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,kişi sayısı=1,fiyat=pahalı,yer=fark etmez,gün=salı)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,saat=17)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=the golden curry)', 'K: seç(restoran=the golden curry)', 'S: onaylandı(the golden curry)', 'K: veda_et()', 'S: veda_et()']"
10,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=cumartesi,mutfak=çin)', 'S: iste(yer)', 'K: bilgilendir(yer=anadolu yakası,saat=12,fiyat=ucuz)', 'S: teklif_et(restoran=charlie chan,restoran=rice house)', 'K: reddet()', 'S: veda_et()']"
11,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=fark etmez,mutfak=fransız,yer=avrupa yakası)', 'S: teklif_et(restoran=restaurant two two)', 'K: reddet()', 'S: veda_et()']"
12,"['S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=ispanyol,yer=anadolu yakası,kişi sayısı=1)', 'S: teklif_et(restoran=la tasca,restoran=la raza)', 'K: seç(restoran=la tasca)', 'S: onaylandı(la tasca)', 'K: iste(telefon_no,puan)', 'S: bilgilendir(telefon_no=02164999056,puan=4)', 'K: veda_et()', 'S: veda_et()']"
13,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,gün=pazartesi,kişi sayısı=fark etmez)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=hint,yer=avrupa yakası,fiyat=pahalı)', 'S: iste(saat)', 'K: bilgilendir(saat=14)', 'S: teklif_et(restoran=cocum,restoran=rice boat,restoran=pipasha restaurant)', 'K: seç(restoran=pipasha restaurant)', 'S: onaylandı(pipasha restaurant)', 'K: tekrar_sor()', 'S: onaylandı(pipasha restaurant)', 'K: veda_et()', 'S: veda_et()']"
14,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,mutfak=vietnam,yer=avrupa yakası,kişi sayısı=3,gün=perşembe)', 'S: teklif_et(restoran=thanh binh)', 'K: reddet()', 'S: veda_et()']"
15,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,yer=anadolu yakası,saat=19,gün=cumartesi)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=fark etmez,fiyat=pahalı)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=1)', 'S: teklif_et(restoran=curry garden,restoran=taj tandoori,restoran=stazione restaurant and coffee bar)', 'K: seç(restoran=taj tandoori)', 'S: onaylandı(taj tandoori)', 'K: tekrar_sor()', 'S: onaylandı(taj tandoori)', 'K: veda_et()', 'S: veda_et()']"
16,"['K: selam_ver()', 'S: iste(amaç)', 'K: bilgilendir(amaç=restoran rezervasyonu,fiyat=fark etmez,gün=çarşamba)', 'S: iste(mutfak)', 'K: bilgilendir(mutfak=italyan)', 'S: iste(yer)', 'K: bilgilendir(yer=fark etmez)', 'S: iste(kişi sayısı)', 'K: bilgilendir(kişi sayısı=2,saat=19)', 'S: teklif_et(restoran=pizza hut city centre,restoran=pizza hut cherry hinton,restoran=stazione restaurant and coffee bar)', 'K: tekrar_sor()', 'S: teklif_et(restoran=pizza hut city centre,restoran=pizza hut cherry hinton,restoran=stazione restaurant and coffee bar)', 'K: reddet()', 'S: veda_et()']"
